,Outbreak,Country/Region,Province/State,Date,Confirmed,Country,Region,Population,Area (sq. mi.),Pop. Density (per sq. mi.),Coastline (coast/area ratio),Net migration,Infant mortality (per 1000 births),GDP ($ per capita),Literacy (%),Phones (per 1000),Arable (%),Crops (%),Other (%),Climate,Birthrate,Deathrate,Agriculture,Industry,Service,Confirmed_transformed,Month,Week,Confirmed_Lag_5,Confirmed_Transformed_Lag_5,Confirmed_Lag_4,Confirmed_Transformed_Lag_4,Confirmed_Lag_3,Confirmed_Transformed_Lag_3,Confirmed_Lag_2,Confirmed_Transformed_Lag_2,Confirmed_Lag_1,Confirmed_Transformed_Lag_1,Outbreak_enc,Country_enc,Region_enc
2747,COVID_2019,China,Henan,2020-01-23,5.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",2.5e-05,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.5e-05,0,43,0
2748,COVID_2019,China,Henan,2020-01-24,9.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",4.5e-05,1,4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.5e-05,5.0,2.5e-05,0,43,0
2749,COVID_2019,China,Henan,2020-01-25,32.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.00016,1,4,0.0,0.0,0.0,0.0,5.0,2.5e-05,5.0,2.5e-05,9.0,4.5e-05,0,43,0
2750,COVID_2019,China,Henan,2020-01-26,83.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.00041500000000000006,1,4,0.0,0.0,5.0,2.5e-05,5.0,2.5e-05,9.0,4.5e-05,32.0,0.00016,0,43,0
2751,COVID_2019,China,Henan,2020-01-27,128.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.00064,1,5,5.0,2.5e-05,5.0,2.5e-05,9.0,4.5e-05,32.0,0.00016,83.0,0.00041500000000000006,0,43,0
2752,COVID_2019,China,Henan,2020-01-28,168.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.00084,1,5,5.0,2.5e-05,9.0,4.5e-05,32.0,0.00016,83.0,0.00041500000000000006,128.0,0.00064,0,43,0
2753,COVID_2019,China,Henan,2020-01-29,206.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.00103,1,5,9.0,4.5e-05,32.0,0.00016,83.0,0.00041500000000000006,128.0,0.00064,168.0,0.00084,0,43,0
2754,COVID_2019,China,Henan,2020-01-30,278.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.0013900000000000002,1,5,32.0,0.00016,83.0,0.00041500000000000006,128.0,0.00064,168.0,0.00084,206.0,0.00103,0,43,0
2755,COVID_2019,China,Henan,2020-01-31,352.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.00176,1,5,83.0,0.00041500000000000006,128.0,0.00064,168.0,0.00084,206.0,0.00103,278.0,0.0013900000000000002,0,43,0
2756,COVID_2019,China,Henan,2020-02-01,422.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.0021100000000000003,2,5,128.0,0.00064,168.0,0.00084,206.0,0.00103,278.0,0.0013900000000000002,352.0,0.00176,0,43,0
2757,COVID_2019,China,Henan,2020-02-02,493.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.002465,2,5,168.0,0.00084,206.0,0.00103,278.0,0.0013900000000000002,352.0,0.00176,422.0,0.0021100000000000003,0,43,0
2758,COVID_2019,China,Henan,2020-02-03,566.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.00283,2,6,206.0,0.00103,278.0,0.0013900000000000002,352.0,0.00176,422.0,0.0021100000000000003,493.0,0.002465,0,43,0
2759,COVID_2019,China,Henan,2020-02-04,675.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.0033750000000000004,2,6,278.0,0.0013900000000000002,352.0,0.00176,422.0,0.0021100000000000003,493.0,0.002465,566.0,0.00283,0,43,0
2760,COVID_2019,China,Henan,2020-02-05,764.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.0038200000000000005,2,6,352.0,0.00176,422.0,0.0021100000000000003,493.0,0.002465,566.0,0.00283,675.0,0.0033750000000000004,0,43,0
2761,COVID_2019,China,Henan,2020-02-06,851.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.004255,2,6,422.0,0.0021100000000000003,493.0,0.002465,566.0,0.00283,675.0,0.0033750000000000004,764.0,0.0038200000000000005,0,43,0
2762,COVID_2019,China,Henan,2020-02-07,914.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.00457,2,6,493.0,0.002465,566.0,0.00283,675.0,0.0033750000000000004,764.0,0.0038200000000000005,851.0,0.004255,0,43,0
2763,COVID_2019,China,Henan,2020-02-08,981.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.0049050000000000005,2,6,566.0,0.00283,675.0,0.0033750000000000004,764.0,0.0038200000000000005,851.0,0.004255,914.0,0.00457,0,43,0
2764,COVID_2019,China,Henan,2020-02-09,1033.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.005165,2,6,675.0,0.0033750000000000004,764.0,0.0038200000000000005,851.0,0.004255,914.0,0.00457,981.0,0.0049050000000000005,0,43,0
2765,COVID_2019,China,Henan,2020-02-10,1073.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.005365000000000001,2,7,764.0,0.0038200000000000005,851.0,0.004255,914.0,0.00457,981.0,0.0049050000000000005,1033.0,0.005165,0,43,0
2766,COVID_2019,China,Henan,2020-02-11,1105.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.005525,2,7,851.0,0.004255,914.0,0.00457,981.0,0.0049050000000000005,1033.0,0.005165,1073.0,0.005365000000000001,0,43,0
2767,COVID_2019,China,Henan,2020-02-12,1135.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.005675,2,7,914.0,0.00457,981.0,0.0049050000000000005,1033.0,0.005165,1073.0,0.005365000000000001,1105.0,0.005525,0,43,0
2768,COVID_2019,China,Henan,2020-02-13,1169.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.005845,2,7,981.0,0.0049050000000000005,1033.0,0.005165,1073.0,0.005365000000000001,1105.0,0.005525,1135.0,0.005675,0,43,0
2769,COVID_2019,China,Henan,2020-02-14,1184.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.005920000000000001,2,7,1033.0,0.005165,1073.0,0.005365000000000001,1105.0,0.005525,1135.0,0.005675,1169.0,0.005845,0,43,0
2770,COVID_2019,China,Henan,2020-02-15,1212.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.00606,2,7,1073.0,0.005365000000000001,1105.0,0.005525,1135.0,0.005675,1169.0,0.005845,1184.0,0.005920000000000001,0,43,0
2771,COVID_2019,China,Henan,2020-02-16,1231.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.006155000000000001,2,7,1105.0,0.005525,1135.0,0.005675,1169.0,0.005845,1184.0,0.005920000000000001,1212.0,0.00606,0,43,0
2772,COVID_2019,China,Henan,2020-02-17,1246.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.00623,2,8,1135.0,0.005675,1169.0,0.005845,1184.0,0.005920000000000001,1212.0,0.00606,1231.0,0.006155000000000001,0,43,0
2773,COVID_2019,China,Henan,2020-02-18,1257.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.006285000000000001,2,8,1169.0,0.005845,1184.0,0.005920000000000001,1212.0,0.00606,1231.0,0.006155000000000001,1246.0,0.00623,0,43,0
2774,COVID_2019,China,Henan,2020-02-19,1262.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.0063100000000000005,2,8,1184.0,0.005920000000000001,1212.0,0.00606,1231.0,0.006155000000000001,1246.0,0.00623,1257.0,0.006285000000000001,0,43,0
2775,COVID_2019,China,Henan,2020-02-20,1265.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.006325000000000001,2,8,1212.0,0.00606,1231.0,0.006155000000000001,1246.0,0.00623,1257.0,0.006285000000000001,1262.0,0.0063100000000000005,0,43,0
2776,COVID_2019,China,Henan,2020-02-21,1267.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.006335,2,8,1231.0,0.006155000000000001,1246.0,0.00623,1257.0,0.006285000000000001,1262.0,0.0063100000000000005,1265.0,0.006325000000000001,0,43,0
2777,COVID_2019,China,Henan,2020-02-22,1270.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.006350000000000001,2,8,1246.0,0.00623,1257.0,0.006285000000000001,1262.0,0.0063100000000000005,1265.0,0.006325000000000001,1267.0,0.006335,0,43,0
2778,COVID_2019,China,Henan,2020-02-23,1271.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.006355,2,8,1257.0,0.006285000000000001,1262.0,0.0063100000000000005,1265.0,0.006325000000000001,1267.0,0.006335,1270.0,0.006350000000000001,0,43,0
2779,COVID_2019,China,Henan,2020-02-24,1271.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.006355,2,9,1262.0,0.0063100000000000005,1265.0,0.006325000000000001,1267.0,0.006335,1270.0,0.006350000000000001,1271.0,0.006355,0,43,0
2780,COVID_2019,China,Henan,2020-02-25,1271.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.006355,2,9,1265.0,0.006325000000000001,1267.0,0.006335,1270.0,0.006350000000000001,1271.0,0.006355,1271.0,0.006355,0,43,0
2781,COVID_2019,China,Henan,2020-02-26,1271.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.006355,2,9,1267.0,0.006335,1270.0,0.006350000000000001,1271.0,0.006355,1271.0,0.006355,1271.0,0.006355,0,43,0
2782,COVID_2019,China,Henan,2020-02-27,1272.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.00636,2,9,1270.0,0.006350000000000001,1271.0,0.006355,1271.0,0.006355,1271.0,0.006355,1271.0,0.006355,0,43,0
2783,COVID_2019,China,Henan,2020-02-28,1272.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.00636,2,9,1271.0,0.006355,1271.0,0.006355,1271.0,0.006355,1271.0,0.006355,1272.0,0.00636,0,43,0
2784,COVID_2019,China,Henan,2020-02-29,1272.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.00636,2,9,1271.0,0.006355,1271.0,0.006355,1271.0,0.006355,1272.0,0.00636,1272.0,0.00636,0,43,0
2785,COVID_2019,China,Henan,2020-03-01,1272.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.00636,3,9,1271.0,0.006355,1271.0,0.006355,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,0,43,0
2786,COVID_2019,China,Henan,2020-03-02,1272.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.00636,3,10,1271.0,0.006355,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,0,43,0
2787,COVID_2019,China,Henan,2020-03-03,1272.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.00636,3,10,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,0,43,0
2788,COVID_2019,China,Henan,2020-03-04,1272.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.00636,3,10,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,0,43,0
2789,COVID_2019,China,Henan,2020-03-05,1272.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.00636,3,10,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,0,43,0
2790,COVID_2019,China,Henan,2020-03-06,1272.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.00636,3,10,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,0,43,0
2791,COVID_2019,China,Henan,2020-03-07,1272.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.00636,3,10,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,0,43,0
2792,COVID_2019,China,Henan,2020-03-08,1272.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.00636,3,10,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,0,43,0
2793,COVID_2019,China,Henan,2020-03-09,1272.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.00636,3,11,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,0,43,0
2794,COVID_2019,China,Henan,2020-03-10,1272.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.00636,3,11,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,0,43,0
2795,COVID_2019,China,Henan,2020-03-11,1273.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.006365000000000001,3,11,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,0,43,0
2796,COVID_2019,China,Henan,2020-03-12,1273.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.006365000000000001,3,11,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,1273.0,0.006365000000000001,0,43,0
2797,COVID_2019,China,Henan,2020-03-13,1273.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.006365000000000001,3,11,1272.0,0.00636,1272.0,0.00636,1272.0,0.00636,1273.0,0.006365000000000001,1273.0,0.006365000000000001,0,43,0
2798,COVID_2019,China,Henan,2020-03-14,1273.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.006365000000000001,3,11,1272.0,0.00636,1272.0,0.00636,1273.0,0.006365000000000001,1273.0,0.006365000000000001,1273.0,0.006365000000000001,0,43,0
2799,COVID_2019,China,Henan,2020-03-15,1273.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.006365000000000001,3,11,1272.0,0.00636,1273.0,0.006365000000000001,1273.0,0.006365000000000001,1273.0,0.006365000000000001,1273.0,0.006365000000000001,0,43,0
2800,COVID_2019,China,Henan,2020-03-16,1273.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.006365000000000001,3,12,1273.0,0.006365000000000001,1273.0,0.006365000000000001,1273.0,0.006365000000000001,1273.0,0.006365000000000001,1273.0,0.006365000000000001,0,43,0
2801,COVID_2019,China,Henan,2020-03-17,1273.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.006365000000000001,3,12,1273.0,0.006365000000000001,1273.0,0.006365000000000001,1273.0,0.006365000000000001,1273.0,0.006365000000000001,1273.0,0.006365000000000001,0,43,0
2802,COVID_2019,China,Henan,2020-03-18,1273.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.006365000000000001,3,12,1273.0,0.006365000000000001,1273.0,0.006365000000000001,1273.0,0.006365000000000001,1273.0,0.006365000000000001,1273.0,0.006365000000000001,0,43,0
2803,COVID_2019,China,Henan,2020-03-19,1273.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.006365000000000001,3,12,1273.0,0.006365000000000001,1273.0,0.006365000000000001,1273.0,0.006365000000000001,1273.0,0.006365000000000001,1273.0,0.006365000000000001,0,43,0
2804,COVID_2019,China,Henan,2020-03-20,1273.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.006365000000000001,3,12,1273.0,0.006365000000000001,1273.0,0.006365000000000001,1273.0,0.006365000000000001,1273.0,0.006365000000000001,1273.0,0.006365000000000001,0,43,0
2805,COVID_2019,China,Henan,2020-03-21,1273.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.006365000000000001,3,12,1273.0,0.006365000000000001,1273.0,0.006365000000000001,1273.0,0.006365000000000001,1273.0,0.006365000000000001,1273.0,0.006365000000000001,0,43,0
2806,COVID_2019,China,Henan,2020-03-22,1273.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.006365000000000001,3,12,1273.0,0.006365000000000001,1273.0,0.006365000000000001,1273.0,0.006365000000000001,1273.0,0.006365000000000001,1273.0,0.006365000000000001,0,43,0
2807,COVID_2019,China,Henan,2020-03-23,1274.0,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35","1,5","13,25","6,97","0,125","0,473","0,403",0.006370000000000001,3,13,1273.0,0.006365000000000001,1273.0,0.006365000000000001,1273.0,0.006365000000000001,1273.0,0.006365000000000001,1273.0,0.006365000000000001,0,43,0
